ID,OUTCOME
137442,0
122040,1
541111,1
18592,0
576022,1
868219,0
601990,0
22063,0
1616,1
336725,1
107467,0
759876,1
665053,0
602807,1
522076,1
531462,1
372687,1
336945,0
154902,0
174916,0
165231,0
481128,1
359324,0
206383,0
872751,1
51929,0
323002,0
422640,0
85181,0
544228,0
849003,0
14167,0
568186,0
741289,0
107296,1
525272,0
91504,1
107049,0
694407,1
76462,1
628632,0
194327,1
515551,1
194060,0
590177,0
68101,0
47020,0
68682,0
388866,1
221939,0
27922,1
61238,1
2159,0
342288,1
57825,0
331761,1
401036,1
384000,1
477149,1
1968,0
217752,1
21793,0
146566,1
173443,1
592833,1
501958,0
103,1
242418,0
839655,0
39084,1
188201,1
445123,1
697960,0
625047,0
445536,0
585292,0
242113,0
363405,0
999808,0
671917,0
103101,0
41192,0
89941,1
372393,0
521569,0
618853,1
28959,1
268543,1
118059,0
151603,0
298270,1
139299,1
607600,1
151883,0
988179,1
182774,0
621717,0
591278,1
289335,1
17694,1
44039,1
941418,0
155211,0
640914,0
36322,1
202668,1
62397,1
559028,1
300314,0
52294,1
40746,0
55843,0
740988,1
66225,0
769350,1
541329,1
277188,1
984361,0
197808,0
553365,0
559960,0
97492,0
684828,0
360332,1
590833,0
307810,0
911523,1
10086,1
564892,1
56684,0
324614,1
152199,0
244650,0
11843,0
743681,1
794642,1
250296,1
483134,1
210265,0
122250,0
56947,1
151614,1
40364,1
993869,1
427368,1
444546,1
240149,1
822877,0
933159,0
647189,0
253066,0
363584,1
9189,1
964819,1
9517,1
573620,0
70741,0
223514,1
416013,1
210320,0
776198,0
32178,1
769480,0
458372,1
425883,0
512850,0
114328,1
125855,0
136916,0
760101,1
648166,0
576969,0
112020,1
776059,1
560711,1
520211,1
439947,0
591549,0
880884,0
511510,0
270780,1
490901,1
138495,0
649325,0
200354,0
486269,1
34031,0
148415,1
5360,0
474525,0
153554,1
878197,0
659360,0
987631,0
478902,0
534506,0
602644,1
682111,1
639801,0
112828,1
184271,0
678790,1
877030,0
422022,0
475722,0
977531,1
451775,0
430489,0
340798,0
423316,1
701299,0
395642,0
625478,0
995788,0
724961,0
693560,1
3840,1
357101,1
637792,1
397656,1
129709,1
59427,0
435454,0
238171,0
993534,1
341051,0
345917,0
977045,0
344822,1
894165,1
620976,1
190095,0
763522,0
488850,0
257560,0
974066,0
768597,0
383542,1
428504,1
242688,1
351381,0
636316,1
430518,1
228805,1
233188,1
141120,1
145610,0
513411,0
998273,1
439016,1
509657,1
2779,0
512505,0
785579,0
56828,0
510355,1
964670,0
324665,0
329587,1
720570,1
109042,0
497184,1
41888,1
928308,0
198168,0
656933,0
98409,0
321326,1
457317,0
111614,1
176972,0
95877,1
593412,1
842821,0
349712,1
124379,0
381315,1
9883,0
182288,1
254655,0
236993,0
170032,0
556077,1
239540,1
199172,0
110565,0
154258,1
111013,0
915494,0
6787,1
519786,0
145375,0
6592,1
923,1
251321,1
3833,1
280808,1
274465,1
607563,0
581970,1
428388,1
305349,0
213397,0
112296,1
237344,0
4816,0
34468,1
484215,1
986450,0
846742,0
693246,0
459025,1
197474,1
648284,1
406828,0
186755,0
488097,0
560056,0
252507,0
187502,1
727222,0
572293,0
106966,0
396305,1
97139,0
1153,1
175795,1
448529,1
587163,0
454556,0
188375,0
568123,0
295397,0
279505,1
332319,0
732347,1
479330,0
941889,1
306833,1
137402,0
943845,0
124340,0
156542,1
604635,0
155403,0
440170,1
475800,1
741958,0
313486,0
370230,0
132465,1
700156,0
657864,1
747,0
238666,0
687888,1
845076,1
174204,0
241063,0
582463,1
421124,0
398269,1
27609,0
709916,0
548494,0
533680,0
274209,1
106170,0
962445,1
676841,1
930685,1
344794,0
651181,0
248663,1
136036,0
777165,1
162842,0
738122,1
649400,1
91738,0
740634,1
206881,0
765989,1
768756,1
147519,0
550347,1
127316,1
166487,0
415435,0
34696,1
172596,0
605162,1
291062,0
168201,0
7747,1
119301,0
375646,0
579167,0
1142,0
698621,0
136840,1
493661,0
774224,0
304026,1
695113,0
752638,0
346452,0
356452,0
133090,0
403819,0
532864,0
139797,0
962025,1
272968,0
529660,1
133212,0
159909,0
239083,1
62873,1
243108,0
789528,0
532985,0
142187,0
477867,1
84197,1
198452,0
829385,1
855537,0
249403,1
84577,1
306348,1
138222,1
558344,1
292795,0
726318,1
557911,1
459225,1
121594,1
64630,1
847442,0
6602,0
348041,1
234702,0
76136,0
581317,0
698225,0
186520,1
278674,0
581578,0
588292,1
609734,0
2146,1
494211,1
561245,0
399761,1
864388,1
792572,1
312738,0
1754,1
981344,0
172626,1
279029,1
462629,0
7395,0
113190,0
2492,0
74276,1
31112,0
601223,0
371487,0
99055,1
625295,1
532052,0
419899,0
430654,0
263978,0
98494,1
977189,0
642786,0
194165,1
342762,0
323074,0
25308,0
456550,0
115879,1
163346,0
706741,0
570444,0
485733,0
340498,0
425338,0
848658,0
543458,0
4650,1
274065,1
647558,0
479875,0
390318,0
409132,0
100750,0
144338,1
154991,0
312835,1
277965,1
965633,1
4697,0
730036,0
724535,0
306598,0
273918,1
60246,0
475871,1
383451,0
257998,1
337524,0
499048,1
977308,1
790020,1
387250,0
187303,0
763512,1
274125,0
323807,1
44815,1
589415,0
887011,1
672176,1
757204,1
555925,1
879182,1
421856,1
419833,0
118,0
449513,0
643780,1
354131,1
318483,1
637250,0
795000,0
686119,0
328397,1
521980,1
577716,0
81980,0
551942,0
81034,0
288010,1
875545,0
174071,0
402468,1
444443,1
209948,1
444227,0
261895,1
175591,0
8509,1
467459,1
310124,1
126497,0
139557,0
132845,1
451197,0
251349,1
989663,0
957854,1
654744,0
709501,0
7408,1
259199,0
122736,0
182631,1
217106,0
307634,1
238135,1
605597,0
786278,0
616302,0
126990,1
11571,0
542382,0
302050,0
270336,0
508794,0
392845,0
510397,1
993594,0
423221,0
314773,0
36124,0
520702,1
268756,1
165207,0
505657,1
120085,1
277550,0
548972,0
328891,0
635715,1
347159,0
382806,0
680931,1
35017,0
885049,0
446963,1
329451,1
2446,0
376610,0
120325,0
529031,1
42533,0
516051,0
524148,0
304620,0
40096,0
999121,1
158705,0
305260,0
258437,0
425406,0
320599,0
139739,1
258971,0
649807,0
243975,1
163023,0
165174,0
715290,0
561591,0
410360,0
168902,0
160458,1
728289,0
603093,0
570990,1
171856,0
186384,1
31161,1
670684,0
760226,0
756080,1
608322,0
262476,1
40676,0
527604,1
158065,1
623217,0
761470,0
110299,1
190699,0
418088,1
656058,0
472755,1
947886,0
50181,0
499044,0
360045,0
568397,0
28784,1
420953,0
86304,1
509483,0
249159,0
151030,0
500824,0
667919,0
10848,0
586866,1
540102,0
167096,0
537424,0
650197,0
87136,0
849211,1
813491,0
203279,1
843569,1
686167,0
305984,0
107614,0
600409,1
739530,0
372966,1
71202,0
165784,0
974361,0
341715,1
354213,1
9847,0
24001,0
328474,1
431270,1
443789,0
193196,0
120421,1
19930,1
998862,1
360828,1
308162,1
706626,0
89463,1
389768,0
780388,1
958845,0
983512,0
984810,0
34759,0
862299,1
281782,1
39202,1
157026,1
592827,1
184580,1
572074,0
261495,0
255224,0
346586,0
288208,0
586489,0
58858,0
979913,0
268630,1
915969,1
395062,0
310784,1
202086,0
774634,0
329550,0
154059,0
409368,0
429753,1
300950,1
686063,0
254653,0
139320,0
961232,1
626546,0
199437,1
79617,0
689051,0
216142,0
848230,1
121550,1
482475,0
448913,1
626215,0
970698,1
382548,1
792257,1
388962,0
432978,1
168372,0
661347,1
89190,0
42124,1
249,1
432790,0
178013,0
716209,0
555869,0
469577,0
258915,1
765431,0
295120,0
472183,0
630685,1
910024,0
610960,1
243604,0
208797,0
267722,1
414099,0
97332,0
75594,1
162306,0
888,0
309614,0
579298,1
530805,0
12058,1
188939,0
654182,1
405807,0
997995,1
400145,1
400065,1
515526,1
787276,1
660293,0
184822,0
9514,1
4253,0
186205,1
697251,0
739061,1
20099,0
615062,0
364979,1
68151,1
34724,0
26114,0
37901,1
401119,0
967784,0
252303,0
40337,0
104,0
621197,0
916317,0
553195,1
389659,0
994929,0
103707,0
977408,0
79216,0
536297,0
202657,1
50155,1
335336,1
536930,1
69892,1
904847,0
644615,0
497762,1
122659,0
92219,1
319901,0
274498,1
150921,1
606,1
357004,0
452611,0
21795,0
931321,0
332337,1
258618,1
175597,0
475219,1
662966,1
16991,0
64577,0
53950,1
190149,1
422318,0
954723,0
735560,0
444784,0
995751,0
113891,1
196768,0
102867,0
558326,0
677912,1
340421,1
323894,0
512092,0
848851,0
612151,0
730805,1
246394,0
400236,1
560412,0
682398,0
898167,0
367587,0
869345,0
316006,1
409836,0
514369,0
197051,0
374843,1
503063,0
354373,0
88382,1
5238,1
666205,0
156840,1
247721,1
728104,0
677528,1
211223,0
610170,0
45677,0
387813,1
538886,0
282730,1
45978,1
494518,1
507404,1
857601,0
684260,0
142228,0
813535,1
562714,0
139434,1
774423,0
109963,1
234618,1
480373,1
351955,0
2680,1
348183,0
19553,0
538771,1
90291,1
595366,1
878462,0
645152,1
246501,0
784601,0
962772,0
451363,0
621217,0
390607,1
470161,0
646355,0
468724,0
8361,0
279681,1
102508,1
413006,1
391157,0
5733,0
334608,0
172981,1
359291,1
902021,0
173642,0
283335,0
451005,0
315324,0
935453,1
409533,0
522052,1
824013,0
713636,0
385960,0
605096,0
457451,0
425504,1
698528,1
329684,0
21458,1
100354,1
246120,0
422542,0
627333,0
258411,0
294901,0
164856,0
344468,1
413561,1
159334,0
16226,1
195354,1
216073,1
44301,0
59610,0
806394,0
215100,0
946018,0
149936,0
262276,0
509919,0
672656,1
2647,0
258195,1
457412,1
92845,0
154543,0
101163,1
116242,1
475825,0
129939,1
197962,0
394469,0
196282,1
302758,0
999578,0
1555,0
508632,1
590103,1
733488,0
162412,0
241769,1
446767,1
333916,0
16854,0
44365,1
740027,0
27247,0
396196,1
466810,0
91836,0
133875,1
820266,1
593198,0
93539,0
114827,1
322658,0
764312,0
312448,0
484996,1
902084,1
302863,0
416772,1
519908,0
481052,1
313998,0
68466,0
34175,1
56701,0
243589,1
989084,1
948608,1
662507,0
320278,1
353825,0
355886,0
789556,1
472061,0
385609,0
343556,1
80239,1
438635,0
170133,1
509825,0
987039,1
545210,1
816120,0
132483,0
372345,0
897284,1
223291,0
82122,0
898011,1
911675,0
528818,1
917687,1
491488,1
610339,0
323781,1
128398,0
629664,0
766777,1
337564,0
92529,0
48328,1
457423,0
7356,0
649723,0
696349,0
855004,1
479939,0
342906,0
194387,1
28325,0
596708,0
101651,1
703609,0
254929,0
773667,1
912429,1
165556,1
101,1
230610,1
127387,0
69353,0
918950,1
356890,0
84089,0
181217,1
120,0
471565,1
192549,0
321459,1
515292,0
125685,1
32238,1
81188,0
400932,0
461777,0
774394,1
753447,0
68639,1
995401,0
567622,1
363349,1
60346,0
585233,0
664379,1
838406,1
474635,1
307069,1
342546,0
495824,0
694705,1
572920,0
136959,0
32915,0
652983,0
236500,0
565784,0
77689,0
291060,1
591789,1
616617,0
63289,1
475236,1
206998,0
753623,0
8258,1
2105,0
142100,0
11463,0
957120,1
309211,1
560174,1
391378,1
91637,0
497285,1
191213,0
708368,1
689083,1
67942,0
73488,1
439370,0
150911,0
907969,0
346138,1
182648,1
294714,0
174868,0
136686,1
219693,1
283060,1
273957,1
145173,1
427920,0
815831,0
11788,1
270257,0
310933,0
78599,1
393667,1
833564,1
485934,0
645381,1
264445,1
80010,1
644226,0
476303,0
481805,1
610608,1
323286,0
650697,0
95281,1
671697,0
29492,0
50601,0
58787,0
3347,1
25330,0
467753,0
7354,0
335535,0
272293,0
28482,0
19441,0
32902,1
283629,0
345983,1
405850,0
500896,1
775102,1
989912,0
402626,0
345704,0
205844,0
503593,0
533777,0
997721,0
948154,1
704237,0
121631,0
609991,0
57778,1
152932,1
650862,0
756477,0
384720,0
17399,1
275032,0
36137,1
233952,1
359616,0
5780,1
625472,0
452795,1
859212,0
688340,1
682769,0
139765,0
408195,0
472678,1
804583,0
36626,1
455399,1
556388,1
935408,0
554127,1
583536,1
172352,0
275338,1
214613,1
952039,0
503127,1
258218,1
530403,0
30412,1
57879,1
282590,1
309430,1
449,1
838807,0
267236,0
248615,1
329838,0
617316,1
814505,0
497695,0
154761,0
78217,0
23800,1
899233,1
978,1
189730,0
496287,0
754483,0
96293,0
267707,1
615366,1
387478,0
19775,1
833780,0
153942,1
422883,0
280945,0
295758,0
814906,0
309130,0
72337,0
718369,0
110096,1
430368,0
895778,0
445092,1
449322,0
398071,0
483016,1
490920,0
402696,1
578613,0
872325,1
537912,0
418242,1
183285,1
238979,1
893234,0
268466,0
468580,0
352097,0
986996,1
85200,1
573536,1
436871,1
568561,1
602715,1
367757,1
10115,0
471745,0
999960,1
983681,0
475214,1
104463,0
874691,0
77023,1
608829,0
189559,1
559527,0
519008,0
939158,0
478943,0
214690,0
97647,1
674359,1
803696,0
473062,0
654866,1
239766,0
28452,1
230551,1
43166,0
292317,0
61345,0
256623,0
501964,0
777,0
485850,0
763190,1
759882,0
580288,1
319883,0
40123,0
163698,0
260752,0
796730,1
26926,0
200121,0
478672,1
740575,0
21530,1
372704,0
376674,0
931861,0
131572,1
24422,0
657384,0
64954,0
125755,0
963482,0
452011,0
253414,1
25924,1
937309,1
854746,0
476845,1
427739,0
214528,0
131343,1
460738,0
354942,1
440235,0
726734,0
215612,1
725459,1
280522,0
29942,0
154284,0
267551,0
832071,0
31567,1
303250,0
38049,1
145838,0
203728,0
112986,0
347780,0
710898,0
284173,0
323009,1
478632,0
75624,0
26402,0
131929,1
186365,1
13543,0
977448,0
446244,0
892042,1
721682,1
256307,1
275870,1
485472,0
339416,0
340067,0
441663,1
670703,0
743215,1
490757,1
144411,1
699718,0
287466,0
155596,0
206988,0
255029,1
790525,1
145946,0
670200,1
752299,1
521132,0
380186,1
275045,1
308818,0
168519,0
132982,1
398991,0
366612,1
678984,0
771954,0
8820,0
768744,0
525678,0
169101,0
334186,1
391741,1
68406,0
15970,0
584369,1
594940,0
327768,0
950498,0
90616,0
194268,1
383900,0
435241,0
41756,0
309518,1
57922,0
682120,1
170327,0
167579,1
198586,0
460627,0
367904,0
1862,1
296827,1
32357,0
248170,1
679723,0
544380,0
318735,0
28331,0
95135,1
989882,0
951684,0
290725,0
230595,1
637249,0
264462,1
475963,1
551608,0
777175,1
405235,1
125262,1
260209,0
207059,0
154078,1
712693,0
887808,0
362441,0
104019,0
13856,0
181487,0
149695,0
280183,0
555415,1
164649,0
995256,0
757898,0
494,0
688865,1
600844,1
970301,1
304156,1
238440,1
631006,0
440045,0
982222,1
162689,0
516638,1
189159,0
145013,0
36602,0
26287,0
93150,0
259501,1
19656,0
935542,0
547777,0
113054,1
300544,0
378814,1
87785,0
556723,0
337798,1
64146,0
114556,1
516154,1
525471,0
996958,1
38472,1
260074,0
704971,0
211627,1
212407,1
199859,0
223650,0
232477,1
485319,1
263,1
630133,0
433667,0
418470,0
937806,0
775651,0
720476,0
45014,0
174000,0
240874,0
107815,1
312093,0
978235,0
163620,0
898561,0
579938,0
611095,1
397428,0
627123,0
161117,0
535270,1
168338,1
437130,0
45636,1
428451,1
399948,1
521382,0
466940,1
235862,0
438179,0
449597,1
188798,1
558408,0
58792,0
44843,0
154472,1
49908,0
548933,1
477204,0
591702,0
564362,0
792419,0
314971,0
12909,1
559763,1
442267,0
204063,0
186857,1
285333,0
8568,0
555097,0
22453,0
603773,0
489568,1
102828,1
421742,0
261765,0
248415,0
282523,0
86350,0
796802,0
541823,0
114462,0
922706,1
562256,1
166294,0
12419,1
97355,0
243470,1
992204,0
1582,0
972862,0
63408,1
310359,0
602463,1
348250,1
705602,0
620907,0
958842,1
480199,0
438266,0
16182,0
984294,1
241569,0
230368,1
1339,1
987209,0
320403,0
36662,1
253359,1
933982,1
97520,0
367919,1
529260,1
943847,1
373158,1
14506,0
857023,0
273875,1
313340,1
220838,0
768349,1
101222,0
503924,0
130418,0
83332,0
627688,0
671934,1
465273,0
906110,0
544944,0
77237,0
224830,1
647940,1
236971,1
237815,1
128066,1
624256,1
85273,0
328159,1
120029,0
299124,0
292870,0
708723,0
385040,1
458749,0
136085,1
498396,0
883995,0
32064,1
123886,0
45336,1
66520,0
996798,0
425077,0
348719,0
264804,0
127952,0
264455,0
359852,1
306753,0
333318,0
132814,0
329138,0
125132,1
496464,1
118860,0
876297,1
30017,1
410207,0
264104,1
3004,1
540169,0
78840,0
440815,1
991755,0
50291,0
977834,0
546000,0
220168,1
264526,0
486205,0
390590,0
830529,0
58049,1
237680,0
775398,0
178115,1
855313,0
423441,0
133054,1
1400,0
294274,1
38759,1
746865,0
562167,0
685565,0
446759,0
522702,1
884520,0
868269,0
967798,1
888296,0
452938,1
767334,1
825601,0
708684,0
595488,0
798317,0
582500,1
309522,0
478698,0
930609,1
832462,1
376305,0
289494,0
288731,1
550055,0
423229,1
647731,1
631213,1
250364,0
20381,1
675264,1
232365,1
385610,1
336256,0
559142,0
155715,1
167707,0
62559,1
332520,0
101,0
801654,0
109636,0
360605,1
313541,0
193160,0
590165,1
659013,1
622049,0
292396,0
945571,0
769593,0
99907,0
434302,1
503052,0
376636,0
817908,0
477300,0
779825,0
28777,1
311388,1
328892,0
115427,0
96343,0
338299,0
283450,0
284118,0
301600,1
456289,0
19264,0
101838,0
38421,0
14032,0
132956,1
215228,1
35686,0
565410,0
215312,0
466546,0
72577,0
361176,0
819915,0
536822,0
633952,1
345561,0
603279,0
279323,0
854179,0
378011,0
965836,0
695451,0
439275,0
785996,0
652393,1
26710,0
327317,0
63174,1
909611,0
777084,0
95103,1
125967,0
380935,0
291859,0
555928,1
87552,1
516591,0
143736,0
233902,1
264453,1
528553,1
522003,1
410967,1
893074,1
581044,1
45541,1
744680,0
71391,1
30780,0
446886,0
297952,1
443949,1
364803,1
357938,1
74723,0
797033,1
83776,0
776948,0
574930,0
365759,1
551915,0
907297,0
703513,0
669211,0
109399,0
53068,0
388404,0
850095,0
332951,1
570125,0
144494,1
762481,0
540235,0
96973,1
934394,0
999889,1
26466,0
574345,0
527625,0
917869,1
1832,1
560800,0
148936,0
13215,0
496434,1
93890,0
361655,1
434491,0
455400,1
80913,1
19736,1
379544,0
646996,0
300425,0
199942,1
305719,1
589634,1
110812,0
110820,1
621318,0
943183,1
498726,0
130106,1
447749,0
215165,0
11989,1
408993,0
686631,1
39449,1
524957,1
910006,0
171080,0
761729,1
102187,1
858824,1
875,1
981241,0
183139,1
333027,0
107,1
324812,0
821401,1
168197,1
350909,0
610838,1
296159,0
770361,0
161233,0
205277,0
111729,0
93503,1
279495,1
306306,1
542801,0
918884,0
93137,1
62229,0
373055,0
878,1
624365,0
450871,0
530587,0
985806,0
8467,1
119960,0
123352,1
665865,0
242355,0
999830,1
568132,0
246395,0
251428,1
114274,0
64726,0
626862,1
334424,0
645576,1
203374,1
300903,0
309814,0
665520,0
386094,0
422659,1
92016,0
236005,0
1813,0
370863,0
506671,0
48631,1
748590,0
460269,0
63175,1
43247,0
646086,1
172797,0
487577,1
229619,0
335062,0
429742,1
423998,0
265876,0
891173,1
727728,1
327697,0
153484,0
1173,0
248704,1
382890,0
828227,0
251024,1
423179,1
178383,1
346344,1
376038,0
617995,1
41205,0
256855,0
658132,1
525579,0
276433,1
295039,1
709353,0
574109,1
58480,0
11907,0
222756,1
259017,0
592041,1
432718,1
431002,0
457968,1
26766,0
467917,0
762695,0
184246,1
654375,1
379678,0
32500,0
287846,1
220317,0
691866,0
74875,1
14315,0
330773,1
430201,0
359723,0
442360,0
197638,1
141263,1
48487,1
305552,0
821807,0
280913,0
713125,0
663312,1
472719,0
223344,1
608079,1
987851,0
343375,0
496597,1
246,0
35167,0
272834,0
43854,0
758504,0
137850,1
93935,1
147129,1
559522,1
55616,1
807336,1
210259,0
233745,0
583794,1
733499,1
453623,0
732400,0
397093,0
972779,0
349114,0
39935,1
840481,1
178115,1
27329,0
452526,1
973937,1
18081,0
101,0
892052,1
291328,0
511,0
268234,1
710462,0
73923,1
220997,1
12962,0
381834,1
756751,0
595438,1
58365,1
63126,1
157148,0
252807,0
629141,0
28925,0
495446,0
217227,1
369257,0
276629,1
570508,1
493612,1
283422,0
899074,0
26632,0
380116,0
180262,0
459953,0
408598,1
292800,1
904774,0
844662,0
550605,1
688560,0
294746,1
279355,1
713096,1
570413,1
2551,0
22885,1
443455,0
504644,0
354881,1
429594,1
4040,1
542470,1
365476,0
73093,0
450158,0
26629,0
221605,0
632,1
125489,0
157770,0
316622,0
311820,1
291171,1
145536,1
147298,0
434879,0
36207,0
230720,0
552310,0
797332,1
565571,0
305698,0
242892,1
797862,0
436123,1
601510,0
284375,0
313685,1
699380,0
199477,0
445314,0
609461,0
382300,1
106792,0
333856,0
222849,0
189995,0
630863,0
190123,1
722416,0
815305,0
243227,0
32095,0
35425,0
522383,0
814262,1
527726,1
47732,0
903276,0
476816,1
4970,0
249359,0
29855,1
890519,0
617241,0
998355,0
521234,0
259742,0
429284,0
160303,0
357786,1
128164,1
703929,1
381074,0
245941,0
580541,0
384740,0
9973,0
55189,0
19063,0
993382,0
132584,1
728043,1
416964,1
959974,1
786765,0
803680,0
277352,0
576727,0
373438,0
921939,1
261865,0
121080,1
93898,0
465844,1
452469,1
236836,0
39572,0
42093,0
179421,1
54459,1
227400,1
613273,1
694600,1
850784,1
218673,1
1838,0
375912,0
110511,1
92984,1
571602,1
554707,0
790099,0
458855,0
367951,1
378449,0
290736,0
248428,0
68470,1
840024,0
502876,1
220631,0
715451,0
302599,0
120876,1
355691,0
117868,1
736669,0
330051,0
453931,0
800611,1
95177,1
777040,1
485193,0
415722,0
884938,1
547377,0
18892,0
58592,0
650194,1
587246,0
455758,1
557576,0
303737,0
460695,0
94770,0
91991,0
155864,0
518609,0
141036,1
703625,0
207435,0
289320,0
222623,0
713853,0
2543,1
5870,0
242402,0
591378,1
918701,0
536313,0
122465,0
548304,0
74353,1
34306,1
25171,0
315580,1
339304,0
631269,0
150576,1
111389,0
300853,1
462845,1
994616,1
374865,0
140723,0
458156,0
250964,1
379548,1
106614,0
119244,0
343163,0
106737,0
390356,0
745872,0
327332,0
427402,0
347222,0
684298,0
808426,1
122332,0
648812,1
158622,1
3395,0
330560,0
282861,0
829914,1
23033,1
396679,1
622437,1
585382,1
53528,0
158902,0
150026,0
174975,1
521740,0
192329,1
7148,1
476695,1
377640,0
668487,0
324272,1
55292,0
594258,0
746014,0
13843,1
266243,1
114137,0
927775,1
319600,0
225556,1
70057,1
278143,1
792598,0
947824,0
22934,0
282553,1
151539,1
343007,1
860719,0
910857,1
386475,0
483657,0
175911,0
570230,0
896422,1
175460,1
973143,1
527208,0
594578,1
245805,0
177381,0
689269,0
455994,1
112000,0
156134,0
177591,0
151412,1
620765,1
409463,0
543946,0
402063,1
263633,0
19075,0
479324,0
543881,1
197354,1
504662,0
255826,0
56846,1
577451,0
416264,1
355277,0
282001,1
130193,0
175796,1
363169,0
236869,0
751961,1
694413,1
460568,1
327801,1
460694,0
89471,1
275294,1
455070,0
735805,1
776094,0
314678,1
630127,0
250376,0
642,1
302932,0
398746,0
496303,0
275494,0
851935,0
450775,0
992086,1
716208,1
94798,0
626,1
113209,1
596954,0
354712,0
220439,0
185843,0
770822,0
653094,0
295399,0
507161,1
164805,0
768888,1
644740,1
123413,0
121036,0
462112,1
219434,0
787248,0
1359,0
992045,0
680907,1
110491,0
658660,0
55076,1
113108,1
937499,0
38775,0
223125,1
782767,0
665525,0
163760,0
661302,1
332023,0
120555,0
72604,1
329115,1
116915,1
757521,1
254680,1
29322,0
733823,0
464007,1
194225,0
244063,0
980037,0
734758,1
306070,0
106957,1
171445,0
59326,0
3286,0
190674,0
136704,0
552348,0
102545,1
10231,1
727101,0
647385,0
277801,1
470285,1
597228,1
644315,0
216485,0
35857,0
829451,1
1494,0
890305,0
812601,0
259604,0
448971,0
715944,1
60239,0
925200,0
410571,1
552962,0
421352,0
250367,0
228246,0
892161,0
244210,0
317655,1
345759,0
368399,0
37516,0
227951,1
221534,1
144962,1
526658,0
377890,1
567632,1
851743,1
607636,0
907887,1
679652,0
141487,1
360689,0
537038,1
918925,0
418987,1
824174,1
9874,0
61905,1
656235,1
73335,1
476436,0
746845,0
858816,0
414501,1
827044,0
236615,0
44992,1
17054,0
255683,0
5458,1
237122,0
780827,1
400654,0
468044,0
495807,1
711245,1
105402,1
337326,1
246768,0
966114,0
418070,1
243878,0
112122,0
126697,0
662330,1
416275,0
184613,0
590966,0
117607,0
994422,0
982635,0
528769,1
175217,0
105838,1
4015,0
21853,0
268833,0
106,1
390459,0
196416,1
178145,0
608540,1
997607,0
84223,0
346180,1
365478,0
191951,0
38337,0
73482,1
72463,0
378646,0
494060,0
214613,0
3703,1
253695,1
302634,0
176579,1
299318,1
55454,1
255729,0
789262,1
517698,0
139633,1
223886,0
337326,0
1366,0
509662,0
107240,1
528509,1
420949,1
386367,0
746479,1
631955,1
82571,1
235541,0
36423,0
366957,0
154991,0
85452,0
802954,1
419292,0
281684,0
450009,1
76076,1
199125,1
841203,0
503738,0
968757,1
356930,0
129722,0
481429,0
296416,0
35360,1
41135,1
436474,0
211355,1
581153,1
92973,1
354565,0
731682,0
250849,0
708085,1
965734,1
982180,0
228205,0
26253,1
871074,0
602745,0
647190,0
543687,0
66507,0
81039,0
401555,1
356405,0
969990,0
645824,0
1186,0
757709,0
3737,1
849816,0
262543,1
111748,1
878507,0
216831,0
948788,1
810063,0
768917,0
629416,1
355006,1
359273,0
136115,1
42201,1
459965,0
538385,0
817606,1
958369,1
190613,1
150917,1
181930,1
175135,1
571780,0
466268,1
750781,0
362178,0
15665,0
558885,0
1452,1
200872,0
443583,0
539726,1
941588,1
256338,0
407496,0
579351,0
193104,0
202358,1
154825,0
416065,0
416325,0
303006,1
393564,0
268861,0
74750,0
671715,0
276101,1
112149,0
391033,1
728571,0
477230,0
374540,0
67586,0
479498,0
232689,1
476220,0
27612,1
655113,1
742674,1
454494,0
141009,1
92921,1
984590,0
269098,0
601525,0
806757,1
354036,0
931069,0
695879,1
144248,1
682810,0
402058,0
127914,0
182614,0
745621,1
170916,0
569138,0
265218,1
107389,0
9336,1
421657,1
320287,0
106372,1
87626,1
134209,1
807285,0
144342,0
466322,1
639312,1
541730,0
951611,1
591883,1
372414,1
40678,0
833876,0
919473,0
91885,0
586069,1
192235,0
672761,0
458724,1
23022,1
203590,1
717432,1
46706,0
699496,1
702640,1
39649,1
78484,0
169855,1
454806,1
167560,0
654856,1
310873,1
60511,0
408004,0
818902,0
192720,0
20524,0
346077,1
777575,0
4418,0
95471,0
899428,0
490884,1
691425,0
598158,1
760607,1
841717,0
907572,0
485201,1
215594,0
263373,1
779235,1
817934,0
547232,0
45387,0
400878,1
260811,0
303927,0
658754,0
236162,1
87100,0
2685,0
762281,1
63114,0
556953,0
630366,0
392191,0
210432,1
422739,1
10605,0
299955,0
808788,1
658151,0
28130,0
204726,0
413076,1
89346,0
33274,0
61150,0
143327,1
13162,1
529627,1
1806,1
850378,1
640314,1
53728,1
6920,0
166777,0
504104,0
399309,0
809292,1
283505,0
539903,1
790464,1
947472,1
444282,0
511475,1
829716,0
424818,0
773695,0
603288,0
640975,1
756083,1
206888,0
595333,1
226679,0
68096,1
650656,1
592134,1
376948,1
606166,0
755029,0
519083,0
295320,1
86455,0
566274,1
33651,1
39081,0
176941,0
593959,1
680322,1
75546,0
585833,1
789015,1
50357,1
686132,0
961432,1
379289,0
236150,0
1669,0
393499,1
190263,1
355494,1
747889,1
3217,0
531967,0
701009,0
59994,0
343108,1
243787,0
131221,0
113063,0
625126,1
580419,1
169521,1
225120,1
833272,0
45282,0
580798,0
422746,0
154415,0
135551,0
590598,1
353750,1
430649,0
583220,0
478071,1
280214,0
206976,1
201511,0
344626,1
368096,1
574898,1
13813,0
